Datum,Temperatur,Feuchtigkeit,CO2,Wassergehalt,Anwesenheit
2015-02-02 15:24:59,23.3066666666667,28.5333333333333,1105.66666666667,0.0050553039743009,1
2015-02-02 15:26:00,23.29,28.7,1104.0,0.0050799164023321,1
2015-02-02 15:27:00,23.29,28.7,1117.2,0.0050799164023321,1
2015-02-02 15:28:00,23.29,28.675,1121.25,0.0050754552803882,1
2015-02-02 15:29:00,23.29,28.6166666666667,1115.66666666667,0.0050650462426913,1
2015-02-02 15:29:59,23.29,28.66,1120.0,0.0050727786376892,1
2015-02-02 15:30:59,23.29,28.55,1123.75,0.0050531506227436,1
2015-02-02 15:32:00,23.29,28.6,1116.0,0.0050620722953919,1
2015-02-02 15:33:00,23.272,28.6,1126.8,0.0050565269530437,1
2015-02-02 15:34:00,23.2,28.4175,1112.75,0.0050020157084315,1
2015-02-02 15:35:00,23.23,28.5,1104.5,0.0050258311747689,1
2015-02-02 15:36:00,23.29,28.5,1108.0,0.005044229203962,1
2015-02-02 15:36:59,23.215,28.6333333333333,1127.83333333333,0.005044922648211,1
2015-02-02 15:38:00,23.2,28.6,1128.75,0.0050343991523748,1
2015-02-02 15:39:00,23.2,28.65,1124.25,0.0050432719125794,1
2015-02-02 15:40:00,23.2,28.62,1130.4,0.0050379482263243,1
2015-02-02 15:40:59,23.2,28.7,1138.0,0.0050521449238929,1
2015-02-02 15:42:00,23.2,28.7,1144.0,0.0050521449238929,1
2015-02-02 15:42:59,23.2,28.718,1140.0,0.0050553392694394,1
2015-02-02 15:43:59,23.2,28.79,0.0,0.005068116977086,1
2015-02-02 15:45:00,23.2,28.79,1167.33333333333,0.005068116977086,1
2015-02-02 15:46:00,23.14,28.79,1159.6,0.0050496184097586,1
2015-02-02 15:47:00,23.15,28.89,1157.75,0.0050703906066678,1
2015-02-02 15:48:00,23.15,28.89,1159.5,0.0050703906066678,1
2015-02-02 15:49:00,23.18,28.83,1156.4,0.0050690343893298,1
2015-02-02 15:49:59,23.1166666666667,28.945,1160.0,0.0050698094671644,1
2015-02-02 15:51:00,23.14,28.956,1169.8,0.005078971703222,1
2015-02-02 15:52:00,23.1,29.0,1176.16666666667,0.0050743621264266,1
2015-02-02 15:53:00,23.1,29.075,1175.25,0.0050875928180122,1
2015-02-02 15:53:59,23.1,28.918,1166.6,0.0050598972091709,1
2015-02-02 15:55:00,23.1,27.925,1140.25,0.0048847835460129,1
2015-02-02 15:55:59,23.06,27.772,1089.2,0.0048459789069634,1
2015-02-02 15:56:59,23.02,27.556,1042.6,0.0047962839959834,1
2015-02-02 15:58:00,23.01,27.8188333333333,1051.1,0.0048394350981285,1
2015-02-02 15:59:00,23.0,28.0816666666667,1059.6,0.0048825379151409,1
2015-02-02 16:00:00,23.0,27.956,1064.6,0.0048605176079969,1
2015-02-02 16:01:00,22.9816666666667,27.9083333333333,1061.66666666667,0.0048467414948576,1
2015-02-02 16:01:59,23.0,27.9266666666667,1058.33333333333,0.004855377812048,1
2015-02-02 16:02:59,23.0,28.018,1061.6,0.0048713815449675,1
2015-02-02 16:04:00,22.9816666666667,28.0666666666667,1070.33333333333,0.0048744541729969,1
2015-02-02 16:05:00,22.945,28.1,1074.0,0.0048693812467042,1
2015-02-02 16:06:00,23.0,28.1,1086.25,0.0048857505561061,1
2015-02-02 16:07:00,22.956,28.2,1089.6,0.0048901279569683,1
2015-02-02 16:08:00,22.9725,28.1,1085.0,0.0048775598425921,1
2015-02-02 16:08:59,22.945,28.1333333333333,1085.0,,1
2015-02-02 16:09:59,23.0,28.2,1088.0,0.0049032746319414,1
2015-02-02 16:11:00,22.945,28.2,1091.75,0.0048868461518572,1
2015-02-02 16:12:00,23.0,28.1333333333333,1091.33333333333,0.0048915918058596,1
2015-02-02 16:13:00,,28.1,1088.2,0.0048595829050556,1
2015-02-02 16:14:00,22.89,28.1,1087.5,0.0048530603457478,1
2015-02-02 16:14:59,22.89,27.956,1079.2,0.0048279975297729,1
2015-02-02 16:15:59,22.865,27.84,1077.25,,1
2015-02-02 16:17:00,22.8733333333333,27.6833333333333,1064.16666666667,0.0047756842425233,1
2015-02-02 16:18:00,22.8733333333333,27.6,1056.4,0.0047611982687734,1
2015-02-02 16:19:00,22.89,27.6,1043.6,0.0047660452801114,1
2015-02-02 16:20:00,22.815,27.445,1039.5,0.0047174223493656,1
2015-02-02 16:21:00,22.84,27.3733333333333,1028.66666666667,0.004712199539953,1
2015-02-02 16:21:59,22.79,27.365,1020.4,0.0046963904496108,1
2015-02-02 16:23:00,22.79,27.2,1018.0,0.0046678605840467,1
2015-02-02 16:24:00,22.79,27.1714285714286,1015.14285714286,0.0046629206114276,1
2015-02-02 16:25:00,22.79,27.0666666666667,1006.33333333333,0.0046448080448021,1
2015-02-02 16:25:59,22.79,27.02,1002.6,0.0046367400567453,1
2015-02-02 16:27:00,,26.934,993.2,0.0046167934930926,1
2015-02-02 16:27:59,22.76,26.8233333333333,983.333333333333,0.0045943146206481,1
2015-02-02 16:28:59,22.7,26.754,976.2,0.0045655827670159,1
2015-02-02 16:30:00,22.7225,26.7,980.75,0.0045625692636427,1
2015-02-02 16:31:00,22.7,26.6833333333333,971.333333333333,0.0045534351851525,1
2015-02-02 16:32:00,22.7,26.5333333333333,966.666666666667,0.0045276517846181,1
2015-02-02 16:33:00,22.7,26.4633333333333,963.0,0.0045156202572285,1
2015-02-02 16:34:00,22.7,26.445,952.333333333333,0.0045124692192727,1
2015-02-02 16:34:59,22.7,26.34,948.0,0.0044944229761162,1
2015-02-02 16:36:00,22.7,26.26,945.0,0.004480674155299,1
2015-02-02 16:37:00,22.7,26.2,941.6,0.0044703629356959,1
2015-02-02 16:38:00,22.7,26.16,929.8,0.0044634889778606,1
2015-02-02 16:38:59,22.7,26.02,923.8,0.0044394313133292,1
2015-02-02 16:40:00,22.7,26.1,919.0,0.0044531783239453,1
2015-02-02 16:40:59,22.7,26.0,918.25,0.0044359946549457,1
2015-02-02 16:41:59,22.7,25.934,919.4,0.0044246539498072,1
2015-02-02 16:43:00,22.7,25.9266666666667,927.333333333333,0.004423393896805,1
2015-02-02 16:44:00,22.7,25.815,920.25,0.0044042073523612,1
2015-02-02 16:45:00,22.68,25.772,902.4,0.0043914494315009,1
2015-02-02 16:46:00,22.64,25.696,904.4,0.0043677176082215,1
2015-02-02 16:46:59,22.6,25.575,897.0,0.0043363901007296,1
2015-02-02 16:47:59,22.6666666666667,25.6,892.0,0.004358383194026,1
2015-02-02 16:49:00,22.6,25.525,882.5,0.0043278533215606,1
2015-02-02 16:50:00,22.62,25.476,887.2,0.0043247721230379,1
2015-02-02 16:51:00,22.625,25.55,889.25,0.0043387478042347,1
2015-02-02 16:52:00,22.6,25.39,889.2,0.0043048051801356,1
2015-02-02 16:53:00,22.65,25.42,880.75,0.0043231196096785,1
2015-02-02 16:53:59,22.6,25.2675,0.0,0.0042838925937963,1
2015-02-02 16:54:59,22.6,25.218,861.0,,1
2015-02-02 16:56:00,22.6,25.2,860.6,0.0042723699287058,1
2015-02-02 16:57:00,22.6,25.2,864.0,0.0042723699287058,1
2015-02-02 16:58:00,22.6,25.15,859.0,0.0042638348945876,1
2015-02-02 16:59:00,53.730468854425595,25.14,854.4,0.0042621279156802,1
2015-02-02 16:59:59,22.6,25.15,847.4,0.0042638348945876,1
2015-02-02 17:00:59,22.6,25.04,837.2,0.0042450586383824,1
2015-02-02 17:02:00,22.6,25.05,834.75,0.0042467655242407,1
2015-02-02 17:03:00,22.6,25.06,832.4,0.0042484724194037,1
2015-02-02 17:04:00,22.6,25.0,832.0,0.0042382311879931,1
2015-02-02 17:05:00,22.6,25.0,836.25,0.0042382311879931,1
2015-02-02 17:06:00,22.6,25.0,832.6,0.0042382311879931,1
2015-02-02 17:06:59,22.6,25.025,821.5,0.0042424983270408,1
2015-02-02 17:08:00,22.6,25.1,832.4,,1
2015-02-02 17:09:00,22.6,25.08,832.4,0.0042518862376435,1
2015-02-02 17:10:00,22.56,25.02,830.75,0.0042312841785683,1
2015-02-02 17:10:59,22.58,25.08,821.5,,1
2015-02-02 17:12:00,22.575,25.075,818.25,0.0042445402803012,1
2015-02-02 17:12:59,22.56,24.912,819.8,0.0042128959342023,1
2015-02-02 17:13:59,22.55,25.2,822.5,,1
2015-02-02 17:15:00,22.6,24.9175,818.0,0.0042241500417115,1
2015-02-02 17:16:00,22.58,25.06,812.8,0.0042432808702461,1
2015-02-02 17:17:00,22.5666666666667,24.9083333333333,816.5,0.0042139890921346,1
2015-02-02 17:18:00,22.525,24.945,822.25,0.0042094946154337,1
2015-02-02 17:19:00,22.54,24.89,825.0,0.0042040055610701,1
2015-02-02 17:19:59,22.5,24.865,816.5,0.0041894920425526,1
2015-02-02 17:21:00,22.5,24.9175,811.5,0.0041983974496394,1
2015-02-02 17:22:00,22.5,24.9116666666667,811.0,0.0041974079474546,1
2015-02-02 17:23:00,22.56,24.81,812.2,0.0041955302504974,1
2015-02-02 17:23:59,22.525,24.89,814.25,0.0042001506349515,1
2015-02-02 17:25:00,22.52,24.976,824.0,0.0042134725650431,1
2015-02-02 17:25:59,22.575,25.075,834.5,0.0042445402803012,1
2015-02-02 17:26:59,22.6,25.0,837.0,0.0042382311879931,1
2015-02-02 17:28:00,22.6,25.0214285714286,841.166666666667,,1
2015-02-02 17:29:00,22.6,25.0428571428571,845.333333333333,0.0042455463191068,1
2015-02-02 17:30:00,22.6,25.1,854.75,0.0042553000931024,1
2015-02-02 17:31:00,22.6,25.1,850.333333333333,0.0042553000931024,1
2015-02-02 17:31:59,22.6,25.08,845.4,0.0042518862376435,1
2015-02-02 17:32:59,22.6,25.1666666666667,854.333333333333,0.0042666798801117,1
2015-02-02 17:34:00,22.6,25.0666666666667,849.333333333333,0.0042496103546815,0
2015-02-02 17:35:00,22.6,25.2,853.0,0.0042723699287058,0
2015-02-02 17:36:00,22.6,25.2,853.0,0.0042723699287058,0
2015-02-02 17:37:00,22.54,25.16,852.0,0.0042499210749079,0
2015-02-02 17:38:00,22.54,25.16,853.6,0.0042499210749079,0
2015-02-02 17:38:59,22.54,25.14,845.6,0.0042465196948245,0
2015-02-02 17:39:59,22.525,25.1,834.25,0.0042358291516948,0
2015-02-02 17:41:00,22.5,25.04,826.4,0.0042191777179225,0
2015-02-02 17:42:00,22.5,25.0,819.6,0.0042123921725526,0
2015-02-02 17:43:00,22.5,25.0,829.6,,0
2015-02-02 17:44:00,22.5,25.0,824.0,0.0042123921725526,0
2015-02-02 17:44:59,22.5,24.912,0.0,0.0041974644903524,0
2015-02-02 17:45:59,22.5,24.89,813.5,0.0041937326810038,0
2015-02-02 17:47:00,22.5,24.89,813.8,0.0041937326810038,0
2015-02-02 17:48:00,22.5,24.89,811.0,,0
2015-02-02 17:49:00,22.478,24.87,804.6,0.0041847041110814,0
2015-02-02 17:50:00,22.456,24.83,807.8,0.0041723081806431,0
2015-02-02 17:51:00,22.5,24.8566666666667,802.333333333333,0.0041880785091658,0
2015-02-02 17:51:59,22.4175,24.7475,796.75,0.0041485663655058,0
2015-02-02 17:53:00,22.456,24.81,794.4,0.0041689249564186,0
2015-02-02 17:54:00,22.39,24.7,790.6,0.0041335864845916,0
2015-02-02 17:55:00,22.4175,24.7225,789.75,0.0041443475474366,0
2015-02-02 17:55:59,22.39,24.7,782.2,0.0041335864845916,0
2015-02-02 17:57:00,22.39,24.7225,772.25,0.0041373769438958,1
2015-02-02 17:57:59,22.39,24.7170833333333,772.925,0.0041364644217209,1
2015-02-02 17:58:59,22.39,24.7116666666667,773.6,0.0041355519022058,1
2015-02-02 18:00:00,22.39,24.625,773.75,0.0041209519516853,1
2015-02-02 18:01:00,22.39,24.754,771.8,0.0041426836640226,1
2015-02-02 18:02:00,22.39,24.912,782.8,0.0041693028555172,1
2015-02-02 18:03:00,22.39,25.245,796.5,,1
2015-02-02 18:04:00,22.39,25.0925,809.0,0.0041997155245303,1
2015-02-02 18:04:59,22.39,25.0,805.5,0.0041841297156888,0
2015-02-02 18:06:00,22.35,24.978,791.4,0.0041701963227552,0
2015-02-02 18:07:00,22.3233333333333,25.0,779.333333333333,0.004167082415804,0
2015-02-02 18:08:00,22.365,24.9725,780.75,0.0041731034537826,0
2015-02-02 18:08:59,22.315,24.89,781.75,0.0041465078408381,0
2015-02-02 18:10:00,22.29,24.9175,781.0,0.0041447669794061,0
2015-02-02 18:10:59,22.29,24.912,778.4,0.004143846016637,0
2015-02-02 18:11:59,22.26,24.8566666666667,769.333333333333,0.0041269875633749,0
2015-02-02 18:13:00,22.254,24.85,766.5,0.0041243566010876,0
2015-02-02 18:14:00,22.23,24.7933333333333,763.25,0.0041088413539211,0
2015-02-02 18:15:00,22.26,24.8233333333333,0.0,0.0041214165116405,0
2015-02-02 18:16:00,22.2,24.79,761.5,0.0041007372696356,0
2015-02-02 18:16:59,22.2,24.79,761.0,0.0041007372696356,0
2015-02-02 18:17:59,22.2,24.736,757.0,0.0040917458809511,0
2015-02-02 18:19:00,22.2,24.79,752.333333333333,0.0041007372696356,0
2015-02-02 18:20:00,22.1333333333333,24.7,748.666666666667,0.004069083657579,0
2015-02-02 18:21:00,22.1,24.7,746.25,0.0040607721003326,0
2015-02-02 18:22:00,22.15,24.7225,745.25,0.0040769798224863,0
2015-02-02 18:23:00,,24.7,0.0,0.0040607721003326,0
2015-02-02 18:23:59,22.1,24.7,738.0,0.0040607721003326,0
2015-02-02 18:24:59,22.1333333333333,24.7,732.666666666667,0.004069083657579,0
2015-02-02 18:26:00,22.1,24.7,727.0,0.0040607721003326,0
2015-02-02 18:27:00,22.1,,716.0,0.0040566352014082,0
2015-02-02 18:28:00,22.0666666666667,24.6666666666667,723.25,0.0040469709990182,0
2015-02-02 18:29:00,22.0666666666667,24.6666666666667,718.333333333333,0.0040469709990182,0
2015-02-02 18:29:59,22.0,24.58,716.6,0.0040161927873323,0
2015-02-02 18:30:59,21.978,24.6,714.0,0.0040140562223397,0
2015-02-02 18:32:00,21.978,24.56,714.2,0.0040074872493194,0
2015-02-02 18:33:00,21.945,24.6,715.0,0.0040059300193702,0
2015-02-02 18:34:00,21.9266666666667,24.5,706.666666666667,0.0039850515749311,0
2015-02-02 18:35:00,21.89,24.5,706.0,0.0039760854761051,0
2015-02-02 18:36:00,21.89,24.525,698.75,0.0039801686683372,0
2015-02-02 18:36:59,21.89,24.5,692.5,0.0039760854761051,0
2015-02-02 18:38:00,21.89,,694.75,0.0039760854761051,0
2015-02-02 18:39:00,21.815,24.4175,697.25,0.0039443892826123,0
2015-02-02 18:40:00,21.8233333333333,24.4633333333333,692.0,0.0039538650728109,0
2015-02-02 18:40:59,21.79,24.39,691.0,0.0039338681379609,0
2015-02-02 18:42:00,21.79,24.39,689.75,0.0039338681379609,0
2015-02-02 18:42:59,21.79,24.39,689.0,0.0039338681379609,0
2015-02-02 18:43:59,21.7675,24.39,687.0,0.0039284295374367,0
2015-02-02 18:45:00,21.7675,24.365,679.75,0.0039243774514047,0
2015-02-02 18:46:00,21.754,24.35,668.4,0.0039186916601666,0
2015-02-02 18:47:00,21.7,24.29,665.666666666667,0.0038960130145852,0
2015-02-02 18:48:00,21.7,24.29,664.75,0.0038960130145852,0
2015-02-02 18:49:00,21.7,24.29,668.0,0.0038960130145852,0
2015-02-02 18:49:59,21.7,24.29,661.25,0.0038960130145852,0
2015-02-02 18:51:00,21.64,24.236,658.2,0.0038729719939613,0
2015-02-02 18:52:00,21.6,24.2,656.0,0.0038576731827532,0
2015-02-02 18:53:00,21.6,24.2,654.8,0.0038576731827532,0
2015-02-02 18:53:59,21.6,24.2225,653.75,0.003861282127931,0
2015-02-02 18:55:00,21.5,24.26,650.333333333333,0.0038435524030295,0
2015-02-02 18:55:59,21.5,24.2,650.75,0.0038339879085467,0
2015-02-02 18:56:59,21.55,24.2,648.25,0.0038458144762779,0
2015-02-02 18:58:00,21.5,24.2,640.333333333333,0.0038339879085467,0
2015-02-02 18:59:00,21.5,24.2,638.0,0.0038339879085467,0
2015-02-02 19:00:00,21.5,24.2,636.25,0.0038339879085467,0
2015-02-02 19:01:00,21.5,24.2,636.333333333333,0.0038339879085467,0
2015-02-02 19:01:59,21.5,24.15,635.75,0.0038260177197901,0
2015-02-02 19:02:59,21.5,24.175,635.5,0.0038300027887925,0
2015-02-02 19:04:00,21.5,24.125,627.5,0.0038220327015384,0
2015-02-02 19:05:00,21.5,24.15,626.25,0.0038260177197901,0
2015-02-02 19:06:00,21.5,,621.5,0.0038220327015384,0
2015-02-02 19:07:00,21.5,24.1,621.75,0.0038180477340365,0
2015-02-02 19:08:00,21.5,24.1,620.666666666667,0.0038180477340365,0
2015-02-02 19:08:59,21.5,24.1,617.0,0.0038180477340365,0
2015-02-02 19:09:59,21.5,24.1,612.75,0.0038180477340365,0
2015-02-02 19:11:00,21.4725,24.075,614.5,0.0038076058153611,0
2015-02-02 19:12:00,21.39,24.0,617.333333333333,0.0037764193861109,0
2015-02-02 19:13:00,21.4266666666667,23.9266666666667,614.25,,0
2015-02-02 19:14:00,21.39,23.9725,610.75,0.0037720659972821,0
2015-02-02 19:14:59,21.39,23.9175,603.0,0.0037633594013354,0
2015-02-02 19:15:59,21.39,23.945,603.5,0.003767712669024,0
2015-02-02 19:17:00,21.365,23.89,602.0,0.0037532161493875,0
2015-02-02 19:18:00,21.3233333333333,24.0,605.666666666667,0.0037609248571389,0
2015-02-02 19:19:00,21.34,23.9725,604.5,0.0037604533217008,0
2015-02-02 19:20:00,21.315,23.9725,599.0,0.0037546588075488,0
2015-02-02 19:21:00,21.3566666666667,24.0,600.0,0.0037686651040406,0
2015-02-02 19:21:59,21.39,23.9725,596.5,0.0037720659972821,0
2015-02-02 19:23:00,21.315,23.89,597.5,0.0037416596327326,0
2015-02-02 19:24:00,21.29,23.945,594.0,0.0037445457633643,0
2015-02-02 19:25:00,21.29,23.9725,590.5,0.0037488721635234,0
2015-02-02 19:25:59,21.29,23.89,586.666666666667,0.0037358931425189,0
2015-02-02 19:27:00,21.29,23.9266666666667,588.0,0.0037416615298276,0
2015-02-02 19:27:59,21.29,23.89,585.5,0.0037358931425189,0
2015-02-02 19:28:59,21.29,23.89,584.5,0.0037358931425189,0
2015-02-02 19:30:00,21.254,23.85,587.2,0.0037213245372262,0
2015-02-02 19:31:00,21.23,23.8233333333333,585.0,0.0037116367952513,0
2015-02-02 19:32:00,21.218,23.81,579.4,0.0037068003102317,0
2015-02-02 19:33:00,21.2,23.79,579.333333333333,0.0036995548034611,0
2015-02-02 19:34:00,21.2,23.79,581.6,0.0036995548034611,0
2015-02-02 19:34:59,21.2,23.79,581.666666666667,0.0036995548034611,0
2015-02-02 19:36:00,21.2,23.79,577.5,0.0036995548034611,0
2015-02-02 19:37:00,21.2,23.79,577.333333333333,0.0036995548034611,0
2015-02-02 19:38:00,21.2,23.7675,574.25,0.0036960350636578,0
2015-02-02 19:38:59,21.2,23.745,569.0,0.0036925153634534,0
2015-02-02 19:40:00,21.2,23.76,565.333333333333,0.0036948618258565,0
2015-02-02 19:40:59,21.2,23.7,561.4,0.0036854760818385,0
2015-02-02 19:41:59,21.2,23.79,567.333333333333,0.0036995548034611,0
2015-02-02 19:43:00,21.175,23.7,565.333333333333,0.0036797916635987,0
2015-02-02 19:44:00,21.1666666666667,23.7,563.5,0.0036778985751948,0
2015-02-02 19:45:00,21.125,23.675,559.0,0.0036645535334741,0
2015-02-02 19:46:00,21.1,23.65,559.5,0.0036550119359932,0
2015-02-02 19:46:59,21.125,23.65,550.5,0.0036606611147234,0
2015-02-02 19:47:59,21.1,23.6,553.0,0.0036472393272515,0
2015-02-02 19:49:00,21.1333333333333,23.6,552.0,0.0036547571596221,0
2015-02-02 19:50:00,21.1,23.6,553.25,0.0036472393272515,0
2015-02-02 19:51:00,21.1,23.6,545.75,0.0036472393272515,0
2015-02-02 19:52:00,21.1,,548.0,0.0036472393272515,0
2015-02-02 19:53:00,21.1,23.6,547.0,0.0036472393272515,0
2015-02-02 19:53:59,21.1,23.575,545.75,,0
2015-02-02 19:54:59,21.1,23.5333333333333,544.0,0.0036368761493341,0
2015-02-02 19:56:00,21.1,23.4725,545.5,0.0036274200490447,0
2015-02-02 19:57:00,21.1,23.4725,547.0,0.0036274200490447,0
2015-02-02 19:58:00,21.1,23.5,545.25,0.0036316946891156,0
2015-02-02 19:59:00,21.1,23.5,541.25,0.0036316946891156,0
2015-02-02 19:59:59,21.125,23.5,540.75,0.0036373076192414,0
2015-02-02 20:00:59,21.1,23.5,533.333333333333,0.0036316946891156,0
2015-02-02 20:02:00,21.1333333333333,23.5,528.0,0.003639180293897,0
2015-02-02 20:03:00,21.1,23.3925,537.75,,0
2015-02-02 20:04:00,21.1,23.4725,539.5,0.0036274200490447,0
2015-02-02 20:05:00,21.1,23.5,535.25,0.0036316946891156,0
2015-02-02 20:06:00,21.1,23.5,537.25,0.0036316946891156,0
2015-02-02 20:06:59,21.1,23.5,535.25,0.0036316946891156,0
2015-02-02 20:08:00,21.1,23.5,533.4,0.0036316946891156,0
2015-02-02 20:09:00,21.1,23.5,524.5,0.0036316946891156,0
2015-02-02 20:10:00,21.1,23.434,524.8,0.0036214356510786,0
2015-02-02 20:10:59,21.1,23.39,522.666666666667,0.0036145964793036,0
2015-02-02 20:12:00,21.1,23.39,521.0,0.0036145964793036,0
2015-02-02 20:12:59,21.125,23.39,519.75,0.0036201828305465,0
2015-02-02 20:13:59,21.1,23.39,523.0,0.0036145964793036,0
2015-02-02 20:15:00,53.62943187219901,23.39,523.0,0.0036145964793036,0
2015-02-02 20:16:00,21.1,23.39,519.0,0.0036145964793036,0
2015-02-02 20:17:00,21.1,23.365,519.5,0.0036107106528653,0
2015-02-02 20:18:00,21.1,23.39,519.75,0.0036145964793036,0
2015-02-02 20:19:00,21.1,23.365,520.0,0.0036107106528653,0
2015-02-02 20:19:59,21.1,23.33,524.6,0.003605270576947,0
2015-02-02 20:21:00,21.075,23.315,520.25,0.0035973784860785,0
2015-02-02 20:22:00,21.075,23.34,519.0,0.0036012581843446,0
2015-02-02 20:23:00,21.1,23.29,523.2,0.0035990534631735,0
2015-02-02 20:23:59,21.0333333333333,23.29,517.666666666667,0.0035842579084635,0
2015-02-02 20:25:00,21.02,23.29,514.2,0.00358130523727,0
2015-02-02 20:25:59,21.025,23.29,516.5,0.0035824122377097,0
2015-02-02 20:26:59,21.0,23.29,521.0,0.0035768802490343,0
2015-02-02 20:28:00,21.0,23.29,520.0,0.0035768802490343,0
2015-02-02 20:29:00,21.0,23.254,517.8,0.0035713196208366,0
2015-02-02 20:30:00,21.0,23.26,514.333333333333,0.003572246385338,0
2015-02-02 20:31:00,21.0,23.2675,516.75,0.0035734048448262,0
2015-02-02 20:31:59,21.0,23.29,520.75,0.0035768802490343,0
